VIN,Time,DCLname,vType,startLaneId,destRoad
1093,36.2800,NorthBound0Entrance,COUPE,0,1st Avenue N
1094,36.3800,NorthBound0Entrance,COUPE,1,1st Street W
1033,13.7000,NorthBound0Entrance,SEDAN,2,1st Street E
1101,39.2000,NorthBound0Entrance,COUPE,2,1st Street W
1044,16.7800,NorthBound0Entrance,SUV,1,1st Avenue N
1108,41.7800,NorthBound0Entrance,SEDAN,0,1st Avenue N
1111,43.0600,NorthBound0Entrance,VAN,1,1st Avenue N
1048,17.8800,NorthBound0Entrance,COUPE,0,1st Street E
1050,18.1200,NorthBound0Entrance,VAN,1,1st Avenue N
1118,44.8800,NorthBound0Entrance,COUPE,0,1st Avenue N
1056,20.4000,NorthBound0Entrance,COUPE,2,1st Street E
1058,21.0600,NorthBound0Entrance,VAN,0,1st Street E
1124,47.4800,NorthBound0Entrance,SUV,2,1st Street E
1125,47.7200,NorthBound0Entrance,SEDAN,1,1st Street W
1000,1.1600,NorthBound0Entrance,COUPE,1,1st Avenue N
1128,49.3000,NorthBound0Entrance,SEDAN,0,1st Street E
1065,24.3800,NorthBound0Entrance,COUPE,1,1st Street E
1003,1.7600,NorthBound0Entrance,SEDAN,0,1st Street W
1069,25.5000,NorthBound0Entrance,SEDAN,0,1st Street E
1070,25.7400,NorthBound0Entrance,SEDAN,1,1st Avenue N
1008,3.6800,NorthBound0Entrance,SEDAN,1,1st Avenue N
1072,27.5800,NorthBound0Entrance,SEDAN,1,1st Street E
1011,5.0400,NorthBound0Entrance,COUPE,1,1st Street E
1012,5.8200,NorthBound0Entrance,VAN,0,1st Street E
1078,30.5200,NorthBound0Entrance,SEDAN,2,1st Street E
1017,8.2200,NorthBound0Entrance,VAN,0,1st Street W
1019,8.2600,NorthBound0Entrance,SEDAN,1,1st Avenue N
1085,33.2400,NorthBound0Entrance,COUPE,1,1st Street W
1086,33.3000,NorthBound0Entrance,SUV,2,1st Street E
1023,9.6400,NorthBound0Entrance,SEDAN,2,1st Street E
1027,24.7600,NorthBound0Exit,SUV,11,1st Avenue N
1093,47.0400,NorthBound0Exit,COUPE,0,1st Avenue N
1032,25.4000,NorthBound0Exit,SUV,7,1st Avenue N
1034,28.1600,NorthBound0Exit,VAN,9,1st Avenue N
1037,27.4600,NorthBound0Exit,SUV,10,1st Avenue N
1038,43.9400,NorthBound0Exit,COUPE,6,1st Avenue N
1040,26.5200,NorthBound0Exit,SUV,8,1st Avenue N
1042,30.6000,NorthBound0Exit,COUPE,10,1st Avenue N
1044,27.5400,NorthBound0Exit,SUV,1,1st Avenue N
1049,34.0800,NorthBound0Exit,VAN,10,1st Avenue N
1050,33.8200,NorthBound0Exit,VAN,1,1st Avenue N
1055,36.1800,NorthBound0Exit,SEDAN,8,1st Avenue N
1060,39.2800,NorthBound0Exit,SUV,7,1st Avenue N
1061,35.9200,NorthBound0Exit,SEDAN,10,1st Avenue N
1062,41.9400,NorthBound0Exit,VAN,7,1st Avenue N
1000,11.9200,NorthBound0Exit,COUPE,1,1st Avenue N
1067,37.8200,NorthBound0Exit,SUV,11,1st Avenue N
1005,21.3800,NorthBound0Exit,SEDAN,8,1st Avenue N
1070,42.5200,NorthBound0Exit,SEDAN,1,1st Avenue N
1007,16.3200,NorthBound0Exit,VAN,11,1st Avenue N
1008,14.4400,NorthBound0Exit,SEDAN,1,1st Avenue N
1013,24.1400,NorthBound0Exit,SEDAN,8,1st Avenue N
1077,47.5600,NorthBound0Exit,COUPE,10,1st Avenue N
1016,23.4200,NorthBound0Exit,VAN,7,1st Avenue N
1019,25.8600,NorthBound0Exit,SEDAN,1,1st Avenue N
1021,22.6200,NorthBound0Exit,SEDAN,10,1st Avenue N
1024,9.8200,SouthBound0Entrance,SEDAN,5,1st Avenue S
1088,34.2000,SouthBound0Entrance,VAN,4,1st Street W
1025,11.4000,SouthBound0Entrance,COUPE,4,1st Street E
1030,12.5600,SouthBound0Entrance,VAN,3,1st Street W
1031,12.6400,SouthBound0Entrance,VAN,5,1st Street E
1096,36.9000,SouthBound0Entrance,SEDAN,3,1st Street W
1036,13.9800,SouthBound0Entrance,SUV,5,1st Street E
1103,40.0000,SouthBound0Entrance,COUPE,3,1st Street W
1041,15.4200,SouthBound0Entrance,SEDAN,3,1st Avenue S
1106,40.6600,SouthBound0Entrance,VAN,5,1st Street E
1046,17.5200,SouthBound0Entrance,SEDAN,5,1st Street E
1110,42.8000,SouthBound0Entrance,SUV,5,1st Avenue S
1047,17.7400,SouthBound0Entrance,VAN,4,1st Street E
1051,18.4600,SouthBound0Entrance,SEDAN,3,1st Street W
1116,44.1600,SouthBound0Entrance,SEDAN,4,1st Avenue S
1053,19.1200,SouthBound0Entrance,SEDAN,4,1st Avenue S
1054,19.1200,SouthBound0Entrance,VAN,5,1st Street W
1122,47.0800,SouthBound0Entrance,VAN,5,1st Street W
1123,47.2400,SouthBound0Entrance,VAN,3,1st Avenue S
1063,23.3600,SouthBound0Entrance,SUV,5,1st Street W
1127,48.9600,SouthBound0Entrance,SEDAN,4,1st Avenue S
1066,24.4000,SouthBound0Entrance,VAN,4,1st Avenue S
1004,1.9000,SouthBound0Entrance,SEDAN,5,1st Street E
1006,2.8600,SouthBound0Entrance,VAN,4,1st Street W
1071,26.6400,SouthBound0Entrance,COUPE,3,1st Street E
1079,30.9800,SouthBound0Entrance,COUPE,5,1st Street E
1018,8.2400,SouthBound0Entrance,SUV,4,1st Street E
1083,31.9000,SouthBound0Entrance,COUPE,4,1st Street E
1020,8.3800,SouthBound0Entrance,VAN,5,1st Street W
1087,34.0200,SouthBound0Entrance,SUV,5,1st Avenue S
1024,23.1400,SouthBound0Exit,SEDAN,5,1st Avenue S
1059,47.0600,SouthBound0Exit,SUV,6,1st Avenue S
1028,24.6400,SouthBound0Exit,COUPE,9,1st Avenue S
1029,31.1800,SouthBound0Exit,VAN,6,1st Avenue S
1064,46.5600,SouthBound0Exit,COUPE,10,1st Avenue S
1002,14.8200,SouthBound0Exit,SUV,11,1st Avenue S
1066,45.8800,SouthBound0Exit,VAN,4,1st Avenue S
1035,31.0800,SouthBound0Exit,VAN,11,1st Avenue S
1068,38.1400,SouthBound0Exit,SUV,9,1st Avenue S
