VIN,Time,DCLname,vType,startLaneId,destRoad
1536,208.0600,NorthBound0Entrance,SEDAN,1,1st Avenue N
1537,208.1000,NorthBound0Entrance,SUV,2,1st Street E
1287,119.1600,NorthBound0Entrance,SUV,2,1st Avenue N
1543,210.3200,NorthBound0Entrance,COUPE,1,1st Street W
1288,119.5200,NorthBound0Entrance,SEDAN,0,1st Street W
1033,13.7000,NorthBound0Entrance,SEDAN,2,1st Street E
1548,212.8400,NorthBound0Entrance,SUV,0,1st Street E
1294,122.6400,NorthBound0Entrance,COUPE,0,1st Street E
1552,213.7600,NorthBound0Entrance,COUPE,2,1st Avenue N
1297,124.5200,NorthBound0Entrance,SEDAN,0,1st Avenue N
1553,214.0200,NorthBound0Entrance,COUPE,1,1st Street E
1044,16.7800,NorthBound0Entrance,SUV,1,1st Avenue N
1558,218.0000,NorthBound0Entrance,COUPE,0,1st Street E
1048,17.8800,NorthBound0Entrance,COUPE,0,1st Street E
1304,126.7200,NorthBound0Entrance,SEDAN,2,1st Street E
1050,18.1200,NorthBound0Entrance,VAN,1,1st Avenue N
1564,221.0800,NorthBound0Entrance,SUV,0,1st Street E
1309,128.0800,NorthBound0Entrance,VAN,2,1st Street E
1566,222.4200,NorthBound0Entrance,SEDAN,0,1st Street E
1056,20.4000,NorthBound0Entrance,COUPE,2,1st Street E
1568,223.2000,NorthBound0Entrance,SUV,1,1st Street E
1058,21.0600,NorthBound0Entrance,VAN,0,1st Street E
1314,129.6200,NorthBound0Entrance,VAN,0,1st Avenue N
1315,130.3600,NorthBound0Entrance,SUV,1,1st Street E
1317,132.2800,NorthBound0Entrance,SUV,0,1st Street W
1576,225.5000,NorthBound0Entrance,COUPE,2,1st Avenue N
1065,24.3800,NorthBound0Entrance,COUPE,1,1st Street E
1321,132.8600,NorthBound0Entrance,SEDAN,1,1st Street E
1069,25.5000,NorthBound0Entrance,SEDAN,0,1st Street E
1581,227.3200,NorthBound0Entrance,VAN,1,1st Street E
1070,25.7400,NorthBound0Entrance,SEDAN,1,1st Avenue N
1582,227.6200,NorthBound0Entrance,COUPE,2,1st Avenue N
1327,136.1800,NorthBound0Entrance,COUPE,2,1st Avenue N
1072,27.5800,NorthBound0Entrance,SEDAN,1,1st Street E
1584,227.7400,NorthBound0Entrance,SEDAN,0,1st Street W
1329,136.7400,NorthBound0Entrance,COUPE,1,1st Street E
1587,228.9600,NorthBound0Entrance,VAN,1,1st Street W
1589,230.8000,NorthBound0Entrance,SUV,2,1st Street E
1078,30.5200,NorthBound0Entrance,SEDAN,2,1st Street E
1337,139.7000,NorthBound0Entrance,COUPE,1,1st Street W
1338,140.6600,NorthBound0Entrance,SUV,0,1st Avenue N
1340,141.9800,NorthBound0Entrance,VAN,1,1st Street E
1085,33.2400,NorthBound0Entrance,COUPE,1,1st Street W
1341,142.2400,NorthBound0Entrance,SEDAN,2,1st Avenue N
1086,33.3000,NorthBound0Entrance,SUV,2,1st Street E
1343,142.7200,NorthBound0Entrance,VAN,0,1st Street W
1347,143.3200,NorthBound0Entrance,VAN,1,1st Street W
1603,236.1600,NorthBound0Entrance,SEDAN,2,1st Street W
1093,36.2800,NorthBound0Entrance,COUPE,0,1st Avenue N
1605,237.1400,NorthBound0Entrance,COUPE,0,1st Street W
1094,36.3800,NorthBound0Entrance,COUPE,1,1st Street W
1350,144.3400,NorthBound0Entrance,COUPE,2,1st Street W
1610,238.7600,NorthBound0Entrance,SUV,2,1st Street W
1355,147.0000,NorthBound0Entrance,COUPE,1,1st Street W
1101,39.2000,NorthBound0Entrance,COUPE,2,1st Street W
1613,240.9800,NorthBound0Entrance,COUPE,1,1st Avenue N
1614,241.1200,NorthBound0Entrance,SUV,0,1st Street W
1615,241.3600,NorthBound0Entrance,VAN,2,1st Avenue N
1360,148.0600,NorthBound0Entrance,VAN,0,1st Avenue N
1108,41.7800,NorthBound0Entrance,SEDAN,0,1st Avenue N
1366,149.9400,NorthBound0Entrance,VAN,1,1st Street E
1111,43.0600,NorthBound0Entrance,VAN,1,1st Avenue N
1367,149.9800,NorthBound0Entrance,VAN,0,1st Street E
1625,244.2400,NorthBound0Entrance,SUV,2,1st Street E
1370,150.3400,NorthBound0Entrance,COUPE,2,1st Street W
1373,151.3600,NorthBound0Entrance,COUPE,1,1st Street W
1629,246.3400,NorthBound0Entrance,SUV,1,1st Street W
1118,44.8800,NorthBound0Entrance,COUPE,0,1st Avenue N
1374,151.7400,NorthBound0Entrance,VAN,2,1st Street E
1631,247.1400,NorthBound0Entrance,SEDAN,2,1st Street W
1376,151.7800,NorthBound0Entrance,VAN,0,1st Street E
1632,247.4800,NorthBound0Entrance,COUPE,0,1st Street W
1634,249.1200,NorthBound0Entrance,VAN,0,1st Street W
1124,47.4800,NorthBound0Entrance,SUV,2,1st Street E
1125,47.7200,NorthBound0Entrance,SEDAN,1,1st Street W
1128,49.3000,NorthBound0Entrance,SEDAN,0,1st Street E
1384,153.4800,NorthBound0Entrance,VAN,1,1st Street W
1129,49.8600,NorthBound0Entrance,VAN,1,1st Street E
1385,154.0200,NorthBound0Entrance,SUV,0,1st Street W
1132,50.4200,NorthBound0Entrance,VAN,2,1st Street E
1393,159.3600,NorthBound0Entrance,SEDAN,1,1st Avenue N
1138,53.2800,NorthBound0Entrance,SEDAN,2,1st Street W
1139,53.6800,NorthBound0Entrance,VAN,1,1st Avenue N
1395,160.0800,NorthBound0Entrance,SEDAN,2,1st Street W
1143,54.6200,NorthBound0Entrance,VAN,0,1st Street W
1399,160.8000,NorthBound0Entrance,SEDAN,0,1st Street W
1400,162.0800,NorthBound0Entrance,VAN,1,1st Street W
1401,162.1600,NorthBound0Entrance,SEDAN,2,1st Avenue N
1148,56.6800,NorthBound0Entrance,SEDAN,0,1st Street E
1150,57.1400,NorthBound0Entrance,SUV,2,1st Street W
1406,163.9600,NorthBound0Entrance,SUV,0,1st Street E
1407,164.6600,NorthBound0Entrance,VAN,2,1st Street W
1152,57.8200,NorthBound0Entrance,COUPE,1,1st Avenue N
1156,59.8600,NorthBound0Entrance,SEDAN,0,1st Street E
1158,60.4400,NorthBound0Entrance,SUV,1,1st Street W
1159,62.8200,NorthBound0Entrance,SEDAN,0,1st Avenue N
1416,167.3800,NorthBound0Entrance,SEDAN,2,1st Avenue N
1161,64.0800,NorthBound0Entrance,COUPE,2,1st Street W
1162,64.1800,NorthBound0Entrance,SUV,1,1st Avenue N
1418,169.5800,NorthBound0Entrance,VAN,0,1st Street E
1172,69.7800,NorthBound0Entrance,VAN,1,1st Street E
1428,172.2200,NorthBound0Entrance,VAN,0,1st Street W
1173,70.3000,NorthBound0Entrance,COUPE,2,1st Avenue N
1429,172.4400,NorthBound0Entrance,VAN,1,1st Street E
1175,71.1600,NorthBound0Entrance,VAN,1,1st Street E
1433,174.2800,NorthBound0Entrance,COUPE,0,1st Street E
1178,71.6600,NorthBound0Entrance,SUV,2,1st Street E
1436,174.6200,NorthBound0Entrance,SUV,2,1st Avenue N
1183,74.2400,NorthBound0Entrance,SUV,0,1st Avenue N
1439,175.9600,NorthBound0Entrance,SEDAN,1,1st Street E
1186,75.7600,NorthBound0Entrance,SUV,0,1st Avenue N
1449,179.4000,NorthBound0Entrance,VAN,0,1st Street E
1452,180.0200,NorthBound0Entrance,SEDAN,1,1st Street W
1197,80.2000,NorthBound0Entrance,SEDAN,2,1st Street E
1199,80.7200,NorthBound0Entrance,VAN,1,1st Street E
1455,180.7400,NorthBound0Entrance,VAN,0,1st Street W
1200,81.5200,NorthBound0Entrance,SUV,0,1st Street E
1201,82.2600,NorthBound0Entrance,COUPE,2,1st Avenue N
1457,181.4000,NorthBound0Entrance,SUV,1,1st Street W
1208,86.6600,NorthBound0Entrance,SUV,0,1st Street W
1466,185.4200,NorthBound0Entrance,COUPE,1,1st Street E
1211,88.3600,NorthBound0Entrance,SEDAN,0,1st Avenue N
1470,186.9200,NorthBound0Entrance,COUPE,0,1st Street E
1472,187.3000,NorthBound0Entrance,COUPE,2,1st Street E
1217,90.5600,NorthBound0Entrance,SUV,2,1st Avenue N
1473,188.3200,NorthBound0Entrance,SEDAN,0,1st Avenue N
1218,90.6000,NorthBound0Entrance,SUV,0,1st Street W
1474,188.3400,NorthBound0Entrance,SUV,1,1st Street W
1222,92.3400,NorthBound0Entrance,COUPE,2,1st Street E
1480,189.5800,NorthBound0Entrance,COUPE,2,1st Street W
1228,95.2600,NorthBound0Entrance,VAN,0,1st Avenue N
1484,191.8200,NorthBound0Entrance,COUPE,1,1st Street W
