VIN,Time,DCLname,vType,startLaneId,destRoad
1029,10.9200,NorthBound0Entrance,SUV,0,1st Street W
1093,35.5800,NorthBound0Entrance,VAN,0,1st Street W
1095,36.1400,NorthBound0Entrance,SUV,2,1st Avenue N
1033,12.4200,NorthBound0Entrance,COUPE,0,1st Street W
1036,12.9400,NorthBound0Entrance,SEDAN,2,1st Street W
1100,38.3000,NorthBound0Entrance,SEDAN,0,1st Street W
1106,39.5400,NorthBound0Entrance,VAN,1,1st Avenue N
1043,16.0000,NorthBound0Entrance,COUPE,1,1st Avenue N
1044,16.1000,NorthBound0Entrance,SEDAN,2,1st Avenue N
1115,41.9400,NorthBound0Entrance,SEDAN,0,1st Street W
1054,18.9000,NorthBound0Entrance,SUV,2,1st Street W
1056,20.6400,NorthBound0Entrance,SUV,0,1st Street E
1120,45.2200,NorthBound0Entrance,SEDAN,2,1st Avenue N
1122,45.3000,NorthBound0Entrance,SEDAN,0,1st Street E
1062,23.3000,NorthBound0Entrance,COUPE,2,1st Street W
1064,23.8600,NorthBound0Entrance,VAN,1,1st Street W
1128,47.8800,NorthBound0Entrance,COUPE,0,1st Avenue N
1001,1.1400,NorthBound0Entrance,SEDAN,0,1st Avenue N
1067,25.7800,NorthBound0Entrance,COUPE,1,1st Street W
1068,26.1200,NorthBound0Entrance,COUPE,0,1st Avenue N
1005,2.2000,NorthBound0Entrance,VAN,2,1st Street W
1133,49.8200,NorthBound0Entrance,COUPE,1,1st Avenue N
1006,2.6000,NorthBound0Entrance,SEDAN,0,1st Street E
1071,26.8200,NorthBound0Entrance,SEDAN,2,1st Street W
1074,27.9000,NorthBound0Entrance,COUPE,0,1st Avenue N
1075,28.3400,NorthBound0Entrance,SUV,2,1st Street E
1077,29.1800,NorthBound0Entrance,COUPE,1,1st Avenue N
1017,7.0400,NorthBound0Entrance,VAN,0,1st Street E
1019,7.9600,NorthBound0Entrance,VAN,1,1st Street W
1022,8.5800,NorthBound0Entrance,COUPE,0,1st Street W
1086,34.7800,NorthBound0Entrance,COUPE,1,1st Avenue N
1024,23.0400,NorthBound0Exit,SEDAN,11,1st Avenue N
1058,42.7400,NorthBound0Exit,COUPE,8,1st Avenue N
1060,37.2800,NorthBound0Exit,SEDAN,10,1st Avenue N
1001,11.9000,NorthBound0Exit,SEDAN,0,1st Avenue N
1034,27.1600,NorthBound0Exit,COUPE,8,1st Avenue N
1004,15.2200,NorthBound0Exit,VAN,11,1st Avenue N
1073,39.6200,NorthBound0Exit,COUPE,6,1st Avenue N
1043,35.5600,NorthBound0Exit,COUPE,1,1st Avenue N
1044,45.1800,NorthBound0Exit,SEDAN,2,1st Avenue N
1045,29.8400,NorthBound0Exit,VAN,11,1st Avenue N
1077,49.0200,NorthBound0Exit,COUPE,1,1st Avenue N
1078,44.4600,NorthBound0Exit,VAN,7,1st Avenue N
1015,19.1600,NorthBound0Exit,VAN,11,1st Avenue N
1080,44.6400,NorthBound0Exit,SEDAN,10,1st Avenue N
1084,48.8600,NorthBound0Exit,VAN,7,1st Avenue N
1023,26.6600,NorthBound0Exit,SUV,6,1st Avenue N
1055,36.0600,NorthBound0Exit,VAN,8,1st Avenue N
1087,47.9600,NorthBound0Exit,SEDAN,11,1st Avenue N
1025,10.0800,SouthBound0Entrance,SUV,3,1st Street W
1089,35.0800,SouthBound0Entrance,SEDAN,5,1st Avenue S
1026,10.1400,SouthBound0Entrance,SEDAN,4,1st Avenue S
1027,10.1800,SouthBound0Entrance,SUV,5,1st Street E
1094,36.1000,SouthBound0Entrance,COUPE,3,1st Street E
1031,12.1800,SouthBound0Entrance,SEDAN,3,1st Street E
1032,12.3600,SouthBound0Entrance,SEDAN,4,1st Street E
1099,37.8400,SouthBound0Entrance,SEDAN,4,1st Avenue S
1039,14.6600,SouthBound0Entrance,VAN,5,1st Avenue S
1103,39.0800,SouthBound0Entrance,COUPE,3,1st Street E
1105,39.3800,SouthBound0Entrance,SUV,4,1st Street E
1107,39.7800,SouthBound0Entrance,SEDAN,5,1st Street E
1047,16.7600,SouthBound0Entrance,SEDAN,3,1st Avenue S
1113,41.6200,SouthBound0Entrance,COUPE,3,1st Avenue S
1114,41.7200,SouthBound0Entrance,COUPE,4,1st Street W
1051,18.2600,SouthBound0Entrance,VAN,4,1st Street E
1052,18.3800,SouthBound0Entrance,SUV,5,1st Street W
1116,42.0400,SouthBound0Entrance,SEDAN,5,1st Street W
1057,20.7400,SouthBound0Entrance,SEDAN,5,1st Avenue S
1121,45.2200,SouthBound0Entrance,SEDAN,5,1st Street W
1059,21.0800,SouthBound0Entrance,COUPE,4,1st Street W
1126,46.6400,SouthBound0Entrance,VAN,5,1st Avenue S
1065,25.3800,SouthBound0Entrance,SEDAN,4,1st Avenue S
1129,48.3400,SouthBound0Entrance,SUV,3,1st Street E
1132,49.0800,SouthBound0Entrance,SUV,5,1st Street E
1134,50.0800,SouthBound0Entrance,COUPE,4,1st Avenue S
1008,3.7600,SouthBound0Entrance,SUV,3,1st Street E
1072,27.0400,SouthBound0Entrance,VAN,5,1st Avenue S
1009,3.9400,SouthBound0Entrance,SUV,5,1st Avenue S
1076,29.0600,SouthBound0Entrance,SEDAN,5,1st Street W
1013,5.6400,SouthBound0Entrance,COUPE,4,1st Street W
1014,5.7400,SouthBound0Entrance,SEDAN,5,1st Avenue S
1082,31.8200,SouthBound0Entrance,SEDAN,5,1st Street E
1020,8.2400,SouthBound0Entrance,VAN,3,1st Street E
